acc,center_name,biosample,organism,bioproject,geo_loc_name_country_calc,geo_loc_name_country_continent_calc,geo_loc_name_sam,attr_bases,attr_bytes,attr_run_file_create_date,attr_collection_date_sam,attr_ena_first_public_sam,attr_ena_last_update_sam,attr_external_id_sam,attr_geographic_location__country_and_or_sea__sam,attr_host_health_state_sam,attr_host_scientific_name_sam,attr_insdc_center_name_sam,attr_insdc_first_public_sam,attr_insdc_last_update_sam,attr_insdc_status_sam,attr_isolate_sam_ss_dpl100,attr_isolation_source_sam,attr_scientific_name_sam,attr_sub_species_sam,attr_submitter_id_sam,attr_organism_sam,attr_collected_by_sam,attr_food_origin_sam,attr_host_sam,attr_ifsac__category_sam,attr_isolate_name_alias_sam,attr_lat_lon_sam_s_dpl34,attr_ontological_term_sam,attr_project_name_sam,attr_sequenced_by_sam,attr_source_type_sam,attr_strain_sam_ss_dpl139,attr_attribute_package_sam,attr_host_disease_sam,attr_serovar_sam,attr_assemblyname,attr_arrayexpress_species_sam,attr_common_name_sam,attr_subject_id_sam_s_dpl1092,attr_alias_sam,attr_ena_checklist_sam_s_dpl67,attr_environmental_sample_sam,attr_geographic_location__latitude__sam,attr_geographic_location__longitude__sam,attr_insdc_center_alias_sam,attr_is_the_sequenced_pathogen_host_associated__sam,attr_sra_accession_sam,attr_title_sam,attr_ena_last_update_sam_ss_dpl537,attr_isolation_source_host_associated_sam_s_dpl264,attr_broker_name_sam,attr_isolation_source_non_host_associated_sam,attr_host_associated_sam,attr_country_sam,attr_isolation_date_sam,attr_lab_id_sam,attr_region_sam,attr_resistance_profile_sam,attr_sample_source_sam,attr_continent_sam,attr_source_name_sam,attr_year_sam_s_dpl152,attr_mlst_sam,attr_source_sam,attr_source_site_sam,attr_strain_name_sam,attr_geographic_location_sam_s_dpl93,attr_geographic_location__region_and_locality__sam,attr_antibiotic_exposure_sam,attr_passaging_sam,attr_variant_sam,attr_experimental_factor__immunoprecipitate_exp,attr_experimental_factor__phenotype_exp,attr_genotype_sam_ss_dpl92,attr_growth_condition_sam,attr_organism_part_sam,attr_phenotype_sam,attr_bio_material_sam,attr_instrument_sam,attr_ena_status_id_exp,attr_ena_status_id_run,attr_fda_lab_id_sam,attr_subspecies_sam,attr_genus_sam,attr_projectaccession_sam,attr_publicaccession_sam,attr_species_sam,attr_pfge_primaryenzyme_pattern_sam,attr_isolate_name_sam,attr_env_local_scale_sam,attr_purpose_of_sampling_sam,attr_strain_original_sam,attr_lexmapr_version_sam,attr_outbreak_sam,attr_pfge_secondaryenzyme_pattern_sam,attr_narms_id_sam,attr_narms_isolate_number_sam,attr_package_sam,attr_collection_date_run,attr_host_age_sam,attr_host_sex_sam,attr_culture_collection_sam_ss_dpl468,attr_hhs_region_sam,attr_geo_location_sam,attr_serotype_sam,attr_organisation_name_sam,attr_spuid_namespace_sam,attr_subgroup_sam,attr_potential_contaminant_sam,attr_sequence_type_sam_ss_dpl2,attr_description_sam,attr_intended_consumer_sam,attr_subtype_sam,attr_contact_info_sam,attr_env_broad_scale_sam,attr_env_medium_sam,attr_isol_growth_condt_sam,attr_propagation_sam,attr_host_tissue_sampled_sam_s_dpl239,attr_accession_sam,attr_submitted_serotype_sam,attr_sequence_funding_program_name_sam,attr_sample_type_sam_ss_dpl131,attr_treatment_sam_ss_dpl55,attr_num_replicons_sam,attr_ref_biomaterial_sam,attr_isolation_source_host_associated_sam_s_dpl263,attr_platform_model_sam,attr_sample_number_sam_s_dpl45,attr_biomaterial_provider_sam,attr_antigenform_sam,attr_sourcetype_sam,attr_replicate_sam_ss_dpl121,attr_tax_id_sam_ss_dpl29,attr_experimental_specimen_type_sam,attr_specimen_source_id_sam,attr_passage_history_sam_s_dpl312,attr_pathotype_sam,attr_specimen_voucher_sam,attr_receipt_date_sam,CLASSIFICATION,CONFIDENCE,REASONING,CATEGORY_NUMBER,CORRECT_CLASSIFICATION
SRR17646436,PHE,SAMN25046065,Salmonella enterica subsp. enterica,PRJNA248792,United Kingdom,Europe,United Kingdom: United Kingdom,266306352,132335863,2022-01-17T18:52:00.000Z,2021-11,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,1561226,Missing,,,,,1561226,,Not available,Salmonella Typhimurium - monophasic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was isolated from a human. There is no indication of a food, environmental, or animal source. This fits the definition of a clinical sample.",1,Clinical
SRR7091931,PHE,SAMN09010620,Salmonella enterica subsp. enterica serovar Agona,PRJNA248792,United Kingdom,Europe,United Kingdom: United Kingdom,181222279,82885579,2018-05-02T08:21:00.000Z,2018-03,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,506069,Missing,,,,,506069,,Not available,Agona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was obtained from a human. There is no evidence of a food, environmental, or animal source. Therefore, this fits the 'Clinical' category, which includes samples from human patients or clinical specimens.",1,Clinical
SRR29837525,GBRU,SAMN42503152,Salmonella enterica subsp. enterica serovar Enteritidis,PRJNA248792,United Kingdom,Europe,United Kingdom: United Kingdom,591188206,212794265,2024-07-15T23:24:00.000Z,2024-07,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,1562287,Missing,,,,,1562287,,Not available,Salmonella Enteritidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was isolated from a human patient. There is no indication of environmental, food, or animal origin. This fits the definition of a clinical sample.",1,Clinical
SRR15054625,PHE,SAMN20085699,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA248792,United Kingdom,Europe,United Kingdom: United Kingdom,622105991,291106328,2021-07-06T17:06:00.000Z,2021-06,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,1244102,Missing,,,,,1244102,,Not available,Weltevreden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was isolated from a human. The sample was collected by PHE (Public Health England), which typically handles clinical and public health specimens. There is no indication of a food, environmental, or animal source.",1,Clinical
SRR1969122,GBRU,SAMN03479199,Salmonella enterica subsp. enterica serovar Typhimurium,PRJNA248792,United Kingdom,Europe,United Kingdom: London,367948094,150922198,2015-04-11T18:29:00.000Z,2014-09,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,51247,Missing,,,,,51247,,Not available,Typhimurium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was obtained from a human. There is no indication of food, environmental, or animal origin, and the context suggests a clinical or public health setting (PHE: Public Health England).",1,Clinical
SRR29686572,GBRU,SAMN42249127,Salmonella enterica subsp. enterica,PRJNA248792,United Kingdom,Europe,United Kingdom: United Kingdom,471435960,179038964,2024-07-02T23:27:00.000Z,2024-06,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,1548918,Missing,,,,,1548918,,Not available,Salmonella Obogu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was obtained from a human patient or clinical context. There is no indication of environmental, food, or animal origin.",1,Clinical
SRR28205407,GBRU,SAMN40232050,Salmonella enterica subsp. enterica serovar Enteritidis,PRJNA248792,United Kingdom,Europe,United Kingdom: United Kingdom,411722253,152054292,2024-03-02T23:53:00.000Z,2023-02,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,1870670,Missing,,,,,1870670,,Not available,Salmonella Enteritidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was isolated from a human. There is no evidence of environmental, food, or animal origin, and the context suggests a clinical or patient-related sample.",1,Clinical
SRR8269059,PHE,SAMN10506096,Salmonella enterica subsp. enterica serovar Infantis,PRJNA248792,United Kingdom,Europe,United Kingdom: United Kingdom,346516998,141519063,2018-11-30T16:21:00.000Z,2018-11,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,643196,Missing,,,,,643196,,Not available,Infantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was obtained from a human patient or clinical context. There is no evidence of a food, environmental, or animal source.",1,Clinical
SRR9992694,PHE,SAMN12594237,Salmonella enterica subsp. enterica serovar Enteritidis,PRJNA248792,United Kingdom,Europe,United Kingdom: United Kingdom,410854767,198765130,2019-08-17T16:17:00.000Z,2019-08,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,789873,Missing,,,,,789873,,Not available,Enteritidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was isolated from a human patient. There is no indication of a food, environmental, or animal source, and the sample was collected by a public health entity (PHE), further supporting a clinical context.",1,Clinical
SRR1963341,GBRU,SAMN03469818,Salmonella enterica subsp. enterica serovar Typhimurium,PRJNA248792,United Kingdom,Europe,United Kingdom: London,419645995,180359243,2015-04-09T17:22:00.000Z,2014-09,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,73541,Missing,,,,,73541,,Not available,Typhimurium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was taken from a human. There is no indication of a food, environmental, or animal source, and the sample was collected by a public health entity (PHE), which further supports a clinical context.",1,Clinical
SRR20517879,PHE,SAMN29923012,Salmonella enterica subsp. enterica serovar London,PRJNA248792,United Kingdom,Europe,United Kingdom: United Kingdom,2287388505,767975632,2022-07-23T17:54:00.000Z,2022-07,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,1665053,Missing,,,,,1665053,,Not available,Salmonella London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,NOVEL allele. cannot determine closest ST (SLV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was obtained from a human. There is no indication of a food, environmental, or animal source. This fits the definition of a clinical sample.",1,Clinical
SRR3049096,PHE,SAMN04363332,Salmonella enterica subsp. enterica serovar Paratyphi A,PRJNA248792,United Kingdom,Europe,United Kingdom: None,159085411,71419298,2015-12-22T19:32:00.000Z,,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,18591,Missing,,,,,18591,,Not available,Paratyphi A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was obtained from a human. The organism is a pathogenic Salmonella serovar (Paratyphi A), which is typically associated with clinical cases. There is no indication of environmental, food, animal, or laboratory context.",1,Clinical
SRR7879375,PHE,SAMN10093803,Salmonella enterica subsp. enterica serovar Enteritidis,PRJNA248792,United Kingdom,Europe,United Kingdom: United Kingdom,328126170,151757545,2018-09-19T16:46:00.000Z,2017-08,,,,,,,,,,,,human,,enterica,,,PHE,,Homo sapiens,,409984,Missing,,,,,409984,,Not available,Enteritidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None detected,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical,High,"The isolation source is listed as 'human' and the host is 'Homo sapiens', indicating the sample was obtained from a human patient or clinical context. There is no evidence suggesting a non-clinical or environmental source.",1,Clinical
SRR7410905,CFSAN,SAMN09243161,Salmonella enterica,PRJNA284276,USA,North America,USA:TX,432378718,263029316,2018-06-22T03:15:00.000Z,2017,,,,,,,,,,,,retail chicken,,,,,Texas Tech University| Department of Animal and Food Sciences,USA,,chicken,CFSAN081319,missing,chicken:FOODON_03411457,GenomeTrakr,Texas Department of State Health Services,food,TTU_086,environmental/food/other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salmonella,PRJNA284276,CFSAN081319,enterica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Food,High,"The isolation source is 'retail chicken', with additional attributes indicating food origin and food-related ontological terms. The sample was collected by a department specializing in animal and food sciences, and the source type is explicitly listed as 'food'. There is no indication that the sample was taken directly from a live animal or clinical context.",3,Food
SRR13619554,SDSU_GT,SAMN17769043,Salmonella enterica,PRJNA280335,USA,North America,USA,502546067,262683916,2021-02-03T12:34:00.000Z,2019,,,,,,,,,,,,fluff,,,,,South Dakota State University| South Dakota Animal Disease Research and Diagnostic Laboratory,USA:SD,Meleagris gallopavo,environmental| poultry,,not collected,meleagris gallopavo:ncbitaxon_9103,GenomeTrakr,South Dakota State University| South Dakota Animal Disease Research and Diagnostic Laboratory,animal,19-18711-4,environmental/food/other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poultry,High,"The isolation source is 'fluff' and the host is Meleagris gallopavo (turkey), which is a poultry species. The IFSAC category includes 'poultry', and the sample was collected by an animal disease research and diagnostic laboratory, indicating a poultry production or related environment.",10,Poultry
SRR2175312,CFSAN,SAMN03734383,Salmonella enterica subsp. enterica,PRJNA280335,USA,North America,USA,306051049,192109324,2015-08-19T11:45:00.000Z,12/09/2014,,,,,,,,,,,,tissue,,enterica,,,South Dakota State University| South Dakota Animal Disease Research and Diagnostic Laboratory,Nigeria,Gallus gallus,veterinary clinical/research| poultry,CFSAN033702,missing,"poultry meat food product:FOODON_00001131, tissue:UBERON_0000479",GenomeTrakr,South Dakota State University| South Dakota Animal Disease Research and Diagnostic Laboratory,animal,ADRDL-NGUA-37,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poultry,High,"The host is Gallus gallus (chicken), and the sample is associated with 'veterinary clinical/research| poultry' and 'poultry meat food product.' While there are references to clinical and food contexts, the predominant and most specific context is poultry, supported by both the host and the ontological term.",10,Poultry
SRR14421751,PULSENET,SAMN19012508,Salmonella enterica,PRJNA271470,Pakistan,Asia,Pakistan,403442709,174948178,2021-05-04T17:24:00.000Z,2018,,,,,,,,,,,,stool,,,,,Pennsylvania State University,,Gallus gallus,veterinary clinical/research| poultry,missing,missing,feces:uberon_0001988| chicken:foodon_03411457,GenomeTrakr,Maryland State Department of Health Laboratories Administration,animal,FMBL38,environmental/food/other,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poultry,High,"The sample was isolated from Gallus gallus (chicken), with the isolation source listed as stool/feces. The IFSAC category includes 'poultry' and 'veterinary clinical/research', indicating the sample is from a poultry animal, likely in a clinical or research context. There is no indication it is from food, wild, or companion animals, and the host is a domesticated poultry species.",10,Poultry
SRR17139662,PULSENET,SAMN23701254,Salmonella enterica,PRJNA271470,Pakistan,Asia,Pakistan,459123678,288203076,2021-12-06T11:13:00.000Z,2018,,,,,,,,,,,missing,chicken liver,,,,,Pennsylvania State University,Not Provided,,poultry,missing,missing,chicken liver:foodon_00002705,GenomeTrakr,Maryland State Department of Health Laboratories Administration,food,FMBL-52,environmental/food/other,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poultry,High,"The isolation source is 'chicken liver', and the IFSAC category is explicitly listed as 'poultry'. While 'food' is also mentioned, the specific source (chicken liver) and the IFSAC categorization indicate the sample is best classified under 'Poultry' rather than the broader 'Food' category.",10,Food
SRR27283886,USDA-FSIS,SAMN38924810,Salmonella enterica subsp. enterica serovar Muenster,PRJNA292666,USA,North America,USA:ID,470997414,318121224,2023-12-19T12:38:00.000Z,2023,,,,,,,,,,,,Animal-Cattle-Beef Cow (cecal),,enterica,,,USDA-FSIS,USA:ID,Bovine,,,missing,,NARMS-FSIS Cecal,United States Department of Agriculture|Food Safety and Inspection Service,animal,FSIS12327141,,,Salmonella enterica subsp. enterica serovar Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveilliance [GENEPIO:0100004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livestock,High,"The sample was isolated from a beef cow (bovine) cecal content, as indicated by 'Animal-Cattle-Beef Cow (cecal)' and 'attr_host_sam: Bovine'. The collection was part of a USDA-FSIS surveillance project, which commonly targets livestock at slaughter or processing facilities. There is no indication the animal was a companion animal, wild animal, or poultry.",8,Livestock
SRR19034017,USDA-FSIS,SAMN28036744,Salmonella enterica subsp. enterica serovar Kentucky,PRJNA292666,USA,North America,USA:DE,378341119,216308124,2022-05-02T13:53:00.000Z,2022,,,,,,,,,,,,Animal-Chicken-Young Chicken (cecal),,enterica,,,USDA-FSIS,USA:DE,Gallus gallus,,,missing,,NARMS-FSIS Cecal,United States Department of Agriculture|Food Safety and Inspection Service,,FSIS12211235,,,Salmonella enterica subsp. enterica serovar Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveilliance [GENEPIO:0100004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poultry,High,"The isolation source is 'Animal-Chicken-Young Chicken (cecal)' and the host is 'Gallus gallus' (chicken). The sample was collected by USDA-FSIS as part of a surveillance project focused on cecal samples from chickens, indicating it is directly from poultry or poultry production environments.",10,Poultry
SRR24687547,USDA-FSIS,SAMN35312260,Salmonella enterica subsp. enterica serovar Cerro,PRJNA292666,USA,North America,USA:NY,627740698,407819434,2023-05-22T18:09:00.000Z,2023,,,,,,,,,,,,Animal-Cattle-Dairy Cow (cecal),,enterica,,,USDA-FSIS,USA:NY,Bovine,,,missing,,NARMS-FSIS Cecal,United States Department of Agriculture|Food Safety and Inspection Service,,FSIS12322129,,,Salmonella enterica subsp. enterica serovar Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveilliance [GENEPIO:0100004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livestock,High,"The sample was isolated from a dairy cow (bovine) cecal content, as indicated by 'Animal-Cattle-Dairy Cow (cecal)' and 'attr_host_sam: Bovine'. The collection was part of a USDA-FSIS surveillance project, and there is no indication of clinical disease or food product involvement. Dairy cows are classified as livestock.",8,Livestock
SRR21065604,USDA-FSIS,SAMN30322032,Salmonella enterica subsp. enterica serovar Johannesburg,PRJNA292666,USA,North America,USA:IA,185159547,107838283,2022-08-15T15:06:00.000Z,2022,,,,,,,,,,,,Animal-Swine-Sow (cecal),,enterica,,,USDA-FSIS,USA:IA,Sus scrofa,,,missing,,NARMS-FSIS Cecal,United States Department of Agriculture|Food Safety and Inspection Service,,FSIS12213930,,,Salmonella enterica subsp. enterica serovar Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveilliance [GENEPIO:0100004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livestock,High,"The sample was isolated from a swine (Sus scrofa), specifically a sow's cecal content, and collected by the USDA Food Safety and Inspection Service as part of the NARMS-FSIS Cecal surveillance project. This context clearly indicates the sample is from a farm animal (livestock) rather than from a clinical, food, or environmental source.",8,Livestock
SRR16632193,USDA-FSIS,SAMN22784560,Salmonella enterica subsp. enterica serovar Schwarzengrund,PRJNA292666,USA,North America,USA:NJ,530780823,310617930,2021-10-29T17:43:00.000Z,2021,,,,,,,,,,,,Animal-Calf-Bob Veal (cecal),,enterica,,,USDA-FSIS,USA:NJ,Bovine,,,missing,,NARMS-FSIS Cecal,United States Department of Agriculture|Food Safety and Inspection Service,,FSIS12106388,,,Salmonella enterica subsp. enterica serovar Schwarzengrund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveilliance [GENEPIO:0100004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livestock,High,"The sample was isolated from a calf (bovine) cecal sample, collected by the USDA Food Safety and Inspection Service as part of the NARMS-FSIS Cecal surveillance project. The source is clearly a farm animal (calf), which fits the 'Livestock' category.",8,Livestock
SRR14421792,USDA-FSIS,SAMN19015073,Salmonella enterica subsp. enterica serovar Kentucky,PRJNA292666,USA,North America,USA:TX,548169140,326182169,2021-05-04T17:13:00.000Z,2021,,,,,,,,,,,,Animal-Chicken-Young Chicken (cecal),,enterica,,,USDA-FSIS,USA:TX,Gallus gallus,,,missing,,NARMS-FSIS Cecal,United States Department of Agriculture|Food Safety and Inspection Service,,FSIS12139522,,,Salmonella enterica subsp. enterica serovar Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveilliance [GENEPIO:0100004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poultry,High,"The sample was isolated from a young chicken (Gallus gallus) cecal sample, with the isolation source explicitly stated as 'Animal-Chicken-Young Chicken (cecal)'. The project is related to NARMS-FSIS Cecal surveillance, which targets poultry production environments. There is no indication of clinical disease, companion animal status, or wild origin.",10,Poultry
SRR8313084,USDA-FSIS,SAMN10579788,Salmonella enterica subsp. enterica serovar Oranienburg,PRJNA292666,USA,North America,USA:TX,622643527,334406340,2018-12-13T22:36:00.000Z,2018,,,,,,,,,,,,animal-cattle-beef cow,,enterica,,,USDA-FSIS,USA:TX,Bovine,,,missing,,NARMS-FSIS Cecal,United States Department of Agriculture|Food Safety and Inspection Service,,FSIS11809730,,,Oranienburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveilliance [GENEPIO:0100004],,,,,,,,,,,,,,,,,enterica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livestock,High,"The isolation source is 'animal-cattle-beef cow' and the host is 'Bovine', indicating the sample was taken from a farm animal (livestock). There is no indication that this is a clinical, food, or environmental sample, and the context is consistent with surveillance in livestock.",8,Livestock
SRR5902675,USDA-FSIS,SAMN07452780,Salmonella enterica subsp. enterica serovar Muenster,PRJNA292666,USA,North America,USA:TX,386319802,232940720,2017-08-05T16:02:00.000Z,2017,,,,,,,,,,,,animal-cattle-heifer,,enterica,,,USDA-FSIS,USA:TX,Bovine,,,missing,,NARMS-FSIS Cecal,United States Department of Agriculture|Food Safety and Inspection Service,,FSIS1703183,,,Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveilliance [GENEPIO:0100004],,,,,,,,,,,,,,,,,enterica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livestock,High,"The isolation source is 'animal-cattle-heifer' and the host is 'Bovine', indicating the sample was taken from a farm animal (livestock). There is no indication of clinical disease, food product, or environmental context; the sample is associated with surveillance in livestock.",8,Livestock
SRR11627976,FDA-CVM,SAMN14754936,Salmonella enterica subsp. enterica serovar Reading,PRJNA292661,USA,North America,USA:CO,434118424,288203477,2020-04-28T13:09:00.000Z,2019,,,,,,,,,,,,ground turkey,,enterica,,,FDA,,,,,missing,,,,,CVM N19S0056,,,Reading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Food,High,"The isolation source is 'ground turkey', which is a food product. There is no indication that the sample was taken from a live animal, clinical setting, or environmental context. The sample was collected by the FDA, which often monitors food products for contamination.",3,Food
SRR3664715,FDA,SAMN05201833,Salmonella enterica subsp. enterica serovar Kentucky,PRJNA292661,USA,North America,USA:PA,512610247,346476581,2016-06-14T14:46:00.000Z,2012,,,,,,,,,,,,chicken breast,,enterica,,,FDA,,,,,missing,,,,,CVM N39860,,,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Food,High,"The isolation source is 'chicken breast', which is a food product. There is no indication that the sample was taken directly from a live animal, clinical setting, or environmental source. The context (FDA collection) further supports that this is a food surveillance sample.",3,Food
SRR32472977,PULSENET,SAMN46988102,Salmonella enterica,PRJNA292661,USA,North America,USA:MD,450627838,268298045,2025-02-24T17:20:00.000Z,2024-11,,,,,,,,,,,,Chicken chicken thighs,,,,,Maryland Department of Health,,missing,,24MD11CB04-S,,,NARMS Retail Meat,Maryland State Department of Health Laboratories Administration,food,24MD11CB04-S,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,2024-11,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Food,High,"The isolation source is 'Chicken chicken thighs', which is a food product. The project name 'NARMS Retail Meat' and the source type 'food' further confirm that this sample was collected from retail meat intended for human consumption, not directly from live animals or clinical settings.",3,Food
