acc,center_name,biosample,organism,bioproject,geo_loc_name_country_calc,geo_loc_name_country_continent_calc,geo_loc_name_sam,attr_bases,attr_bytes,attr_run_file_create_date,attr_collection_date_sam,attr_ena_first_public_sam,attr_ena_last_update_sam,attr_external_id_sam,attr_geographic_location__country_and_or_sea__sam,attr_host_health_state_sam,attr_host_scientific_name_sam,attr_insdc_center_name_sam,attr_insdc_first_public_sam,attr_insdc_last_update_sam,attr_insdc_status_sam,attr_isolate_sam_ss_dpl100,attr_isolation_source_sam,attr_scientific_name_sam,attr_sub_species_sam,attr_submitter_id_sam,attr_organism_sam,attr_collected_by_sam,attr_food_origin_sam,attr_host_sam,attr_ifsac__category_sam,attr_isolate_name_alias_sam,attr_lat_lon_sam_s_dpl34,attr_ontological_term_sam,attr_project_name_sam,attr_sequenced_by_sam,attr_source_type_sam,attr_strain_sam_ss_dpl139,attr_attribute_package_sam,attr_host_disease_sam,attr_serovar_sam,attr_assemblyname,attr_arrayexpress_species_sam,attr_common_name_sam,attr_subject_id_sam_s_dpl1092,attr_alias_sam,attr_ena_checklist_sam_s_dpl67,attr_environmental_sample_sam,attr_geographic_location__latitude__sam,attr_geographic_location__longitude__sam,attr_insdc_center_alias_sam,attr_is_the_sequenced_pathogen_host_associated__sam,attr_sra_accession_sam,attr_title_sam,attr_ena_last_update_sam_ss_dpl537,attr_isolation_source_host_associated_sam_s_dpl264,attr_broker_name_sam,attr_isolation_source_non_host_associated_sam,attr_host_associated_sam,attr_country_sam,attr_isolation_date_sam,attr_lab_id_sam,attr_region_sam,attr_resistance_profile_sam,attr_sample_source_sam,attr_continent_sam,attr_source_name_sam,attr_year_sam_s_dpl152,attr_mlst_sam,attr_source_sam,attr_source_site_sam,attr_strain_name_sam,attr_geographic_location_sam_s_dpl93,attr_geographic_location__region_and_locality__sam,attr_antibiotic_exposure_sam,attr_passaging_sam,attr_variant_sam,attr_experimental_factor__immunoprecipitate_exp,attr_experimental_factor__phenotype_exp,attr_genotype_sam_ss_dpl92,attr_growth_condition_sam,attr_organism_part_sam,attr_phenotype_sam,attr_bio_material_sam,attr_instrument_sam,attr_ena_status_id_exp,attr_ena_status_id_run,attr_fda_lab_id_sam,attr_subspecies_sam,attr_genus_sam,attr_projectaccession_sam,attr_publicaccession_sam,attr_species_sam,attr_pfge_primaryenzyme_pattern_sam,attr_isolate_name_sam,attr_env_local_scale_sam,attr_purpose_of_sampling_sam,attr_strain_original_sam,attr_lexmapr_version_sam,attr_outbreak_sam,attr_pfge_secondaryenzyme_pattern_sam,attr_narms_id_sam,attr_narms_isolate_number_sam,attr_package_sam,attr_collection_date_run,attr_host_age_sam,attr_host_sex_sam,attr_culture_collection_sam_ss_dpl468,attr_hhs_region_sam,attr_geo_location_sam,attr_serotype_sam,attr_organisation_name_sam,attr_spuid_namespace_sam,attr_subgroup_sam,attr_potential_contaminant_sam,attr_sequence_type_sam_ss_dpl2,attr_description_sam,attr_intended_consumer_sam,attr_subtype_sam,attr_contact_info_sam,attr_env_broad_scale_sam,attr_env_medium_sam,attr_isol_growth_condt_sam,attr_propagation_sam,attr_host_tissue_sampled_sam_s_dpl239,attr_accession_sam,attr_submitted_serotype_sam,attr_sequence_funding_program_name_sam,attr_sample_type_sam_ss_dpl131,attr_treatment_sam_ss_dpl55,attr_num_replicons_sam,attr_ref_biomaterial_sam,attr_isolation_source_host_associated_sam_s_dpl263,attr_platform_model_sam,attr_sample_number_sam_s_dpl45,attr_biomaterial_provider_sam,attr_antigenform_sam,attr_sourcetype_sam,attr_replicate_sam_ss_dpl121,attr_tax_id_sam_ss_dpl29,attr_experimental_specimen_type_sam,attr_specimen_source_id_sam,attr_passage_history_sam_s_dpl312,attr_pathotype_sam,attr_specimen_voucher_sam,attr_receipt_date_sam
SRR28784392,MASSEY UNIVERSITY,SAMN13906344,Salmonella enterica subsp. enterica serovar Enteritidis,PRJNA602741,Kenya,Africa,Kenya,430779665,258991452,2024-04-23T19:39:00.000Z,2014-09-23,,,,,,,,,,,,feces,,enterica,,,Kenya Medical Research Institute,,Homo sapiens,,,1.3162 S 36.7801 E,,,,,HZ138,,,Enteritidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28998131,THE CHINESE PLA CENTER FOR DISEASE CONTROL AND PREVENTION,SAMN35680591,Salmonella enterica subsp. enterica serovar Typhimurium,PRJNA981225,China,Asia,China:Fujian,1183118700,359143885,2024-05-11T06:53:00.000Z,2018,,,,,,,,,,,,Human faeces,,enterica,,,Q.s,,Homo sapiens,,,26.05 N 119.33 E,,,,,SH18G2881,,not collected,Typhimurium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28997806,THE CHINESE PLA CENTER FOR DISEASE CONTROL AND PREVENTION,SAMN35680310,Salmonella enterica subsp. enterica serovar Typhimurium,PRJNA981225,China,Asia,China:Shanxi,1604394000,518455658,2024-05-11T06:53:00.000Z,2015,,,,,,,,,,,,Human faeces,,enterica,,,Q.s,,Homo sapiens,,,37.89 N 112.55 E,,,,,SH16G5081,,not collected,Typhimurium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28998042,THE CHINESE PLA CENTER FOR DISEASE CONTROL AND PREVENTION,SAMN35669902,Salmonella enterica subsp. enterica serovar Typhimurium,PRJNA981225,China,Asia,China:Guangdong,1469916900,466428480,2024-05-11T06:51:00.000Z,2017,,,,,,,,,,,,chicken,,enterica,,,Q.s,,,,,23.12 N 113.31 E,,,,,SH17SF393,,,Typhimurium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29260309,UNIVERSITY OF NEW SOUTH WALES,SAMN41648582,Salmonella enterica,PRJNA1119266,Australia,Oceania,Australia:New South Wales,2267641292,732456608,2024-06-03T03:27:00.000Z,2021-11,,,,,,,,,,,1135674-R1,chicken carcass,,,,,Birling Laboratories,,,,,31.840233 S 145.612793 E,,,,,,,,Typhimurium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30183726,PATHWEST LABORATORY MEDICINE WA,SAMN43088194,Salmonella enterica,PRJNA1146182,Australia,Oceania,Australia: Western Australia,205097436,126982343,2024-08-09T04:51:00.000Z,2019-10-28,,,,,,,,,,,PWPGS0000666,clinical,,,,,PathWest,,Homo sapiens,,,missing,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australian Pathogen Genomics (AusPathoGen) Program Medical Research Future Fund - Genomics Health Futures Mission (GHFM) Flagships - Pathogen Genomics,,,,,,,,,,,,,,,,,,
SRR33745408,FEDERAL UNIVERSITY OF MINAS GERAIS,SAMN48707691,Salmonella enterica subsp. enterica serovar Dublin,PRJNA1150938,Brazil,South America,Brazil:Sao Paulo,380330290,244338299,2025-05-29T08:06:00.000Z,2023,,,,,,,,,,,,liver,,enterica,,,LAEV-UFMG,,Bos taurus,,,21.9039 S 47.6189 W,,Outbreaks of S. Dublin,,animal,B14-23,,,Dublin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active surveillance in response to an outbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30626588,PATHOLOGY QUEENSLAND,SAMN43449587,Salmonella enterica subsp. enterica serovar Saintpaul,PRJNA1145572,Australia,Oceania,Australia: Queensland,503952186,212626727,2024-09-10T20:30:00.000Z,2021-07-08,,,,,,,,,,,missing,feces,,enterica,,,PHM-FSS,,Homo sapiens,,,missing,,,,,M2105572,,Salmonella gastroenteritis,Saintpaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30627390,PATHOLOGY QUEENSLAND,SAMN43448543,Salmonella enterica subsp. enterica serovar Saintpaul,PRJNA1145572,Australia,Oceania,Australia: Queensland,308991751,137382545,2024-09-10T21:00:00.000Z,2021-01-02,,,,,,,,,,,missing,feces,,enterica,,,PHM-FSS,,Homo sapiens,,,missing,,,,,M2100131,,Salmonella gastroenteritis,Saintpaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australian Pathogen Genomics (AusPathoGen) Program Medical Research Future Fund - Genomics Health Futures Mission (GHFM) Flagships - Pathogen Genomics,,,,,,,,,,,,,,,,,,
SRR30627506,PATHOLOGY QUEENSLAND,SAMN43448179,Salmonella enterica subsp. enterica serovar Saintpaul,PRJNA1145572,Australia,Oceania,Australia: Queensland,1046367755,394183972,2024-09-10T21:02:00.000Z,2020-08-18,,,,,,,,,,,missing,feces,,enterica,,,PHM-FSS,,Homo sapiens,,,missing,,,,,M2006918,,Salmonella gastroenteritis,Saintpaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australian Pathogen Genomics (AusPathoGen) Program Medical Research Future Fund - Genomics Health Futures Mission (GHFM) Flagships - Pathogen Genomics,,,,,,,,,,,,,,,,,,
SRR30608901,PATHOLOGY QUEENSLAND,SAMN43450930,Salmonella enterica subsp. enterica serovar Waycross,PRJNA1145572,Australia,Oceania,Australia: Queensland,369825823,185470437,2024-09-09T19:20:00.000Z,2023-03-21,,,,,,,,,,,missing,feces,,enterica,,,PHM-FSS,,Homo sapiens,,,missing,,,,,M2302500,,Salmonella gastroenteritis,Waycross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australian Pathogen Genomics (AusPathoGen) Program Medical Research Future Fund - Genomics Health Futures Mission (GHFM) Flagships - Pathogen Genomics,,,,,,,,,,,,,,,,,,
SRR30613071,ZHEJIANG UNIVERSITY,SAMN41679541,Salmonella sp. 1208_ZJQZ20_0163,PRJNA1080262,China,Asia,China: Zhejiang,1661463900,549708680,2024-09-10T02:19:00.000Z,2020-09-09,,,,,,,,,,,,feces,,,,,Zhejiang University,,Homo sapiens,,,not collected,,,,,1208_ZJQZ20_0163,,diarrhea #82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR31865835,ZHEJIANG UNIVERSITY,SAMN45137559,Salmonella sp. C120,PRJNA1193275,China,Asia,China: Guangxi,1459032600,501927729,2025-01-01T06:58:00.000Z,2022,,,,,,,,,,,C120,Spiral shell,,,,,Guangxi Institute for Product Quality Inspection,,,,,23.00 N 108.00 E,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR21375006,ZHEJIANG UNIVERSITY,SAMN30614020,Salmonella enterica subsp. enterica serovar Typhi,PRJNA875300,China,Asia,China:Xinjiang,1291285800,408250454,2022-09-01T05:30:00.000Z,2018,,,,,,,,,,,371,feces,,enterica,,,missing,,Homo sapiens,,,40 N 85 E,,,,,,,missing,Typhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR21374901,ZHEJIANG UNIVERSITY,SAMN30613861,Salmonella enterica subsp. enterica serovar Typhi,PRJNA875300,China,Asia,China:Guangxi,1525719000,484552372,2022-09-01T05:30:00.000Z,2006,,,,,,,,,,,203,blood,,enterica,,,missing,,Homo sapiens,,,24 N 108.32 E,,,,,,,missing,Typhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7472118,UNIVERSITAT AUTONOMA DE BARCELONA,SAMN09603493,Salmonella enterica,PRJNA479732,Spain,Europe,Spain,3486036412,1293990331,2018-07-05T05:41:00.000Z,not applicable,,,,,,,,,,,,not applicable,,,,,not applicable,,Homo sapiens,,,not applicable,,,,,SV 5015,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wild-type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biological replicate 3,,,,,,,
SRR31752226,SENASICA,SAMN45830189,Salmonella enterica subsp. enterica serovar Tennessee,PRJNA480281,Mexico,North America,Mexico,505946486,215157270,2024-12-17T17:39:00.000Z,2015-02-16,,,,,,,,,,,,Dehydrated Tomato,,enterica,,,Universidad Autonoma de Queretaro,Mexico,not applicable,,,missing,,GenomeTrakr,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria SENASICA",food,SENASICA_Sa_8054,,,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7511345,SENASICA,SAMN09638237,Salmonella enterica subsp. enterica serovar Senftenberg,PRJNA480281,Mexico,North America,Mexico,102450368,70907215,2018-07-12T13:52:00.000Z,2017-07-26,,,,,,,,,,,missing,water,,enterica,,,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria SENASICA",,,,,missing,,GenomeTrakr,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria SENASICA",environmental,Sa_U81,,,Senftenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,Senftenberg,,,missing,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,
ERR1227285,"INSTITUT PASTEUR, FRANCE",SAMEA3856033,Salmonella enterica subsp. enterica serovar Paratyphi A,PRJEB12507,,,,870081385,532632495,2022-07-24T02:57:00.000Z,,2016-06-28,,SAMEA3856033,,,,"Institut Pasteur, FRANCE",2016-06-28T17:01:41Z,2016-01-25T16:21:13Z,public,,,,enterica,5447_43,,,,,,,,,,,,,,,Paratyphi A,,,,,,,,,,PASTEUR,,,,2016-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR1040575,TECHNICAL UNIVERSITY OF DENMARK,SAMEA3572943,Salmonella enterica subsp. enterica serovar Typhimurium,PRJEB11174,,,,439851064,249304770,2015-12-10T03:31:00.000Z,,2015-11-29,,SAMEA3572943,,,,Technical University of Denmark,2015-11-29T17:01:15Z,2015-09-30T19:30:55Z,public,,,,enterica,DK_7420325_3_swine_25-01-02,,,,,,,,,,,,,,,Typhimurium,,,,,,,,,,DTU,,,,2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3581003,FEDERAL INSTITUTE FOR RISK ASSESSMENT (BFR),SAMEA6057668,Salmonella enterica subsp. enterica serovar Enteritidis,PRJEB31846,Germany,Europe,,657540607,283181879,2019-10-09T21:04:00.000Z,2019,2019-10-08T08:08:00Z,2019-10-08T07:59:01Z,SAMEA6057668,Germany,,,FEDERAL INSTITUTE FOR RISK ASSESSMENT (BFR),2019-10-08T08:08:00Z,2019-10-08T07:59:01Z,public,Salmonella enterica,environment,Salmonella enterica subsp. enterica,enterica,19-SA00983-0,,,,,,,,,,,,,,,Enteritidis,,,Salmonella enterica subsp. enterica serovar Enteritidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR14293241,NSSLRL,SAMEA117664616,Salmonella enterica,PRJEB85326,Ireland,Europe,,391711853,239308086,2025-03-07T13:50:00.000Z,not provided,2025-02-07,,,Ireland,,,NSSLRL,,,public,,,Salmonella enterica,,S199710,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3263668,ROBERT KOCH-INSTITUTE,SAMEA5547933,Salmonella enterica subsp. enterica,PRJEB30317,Germany,Europe,,361192624,241160449,2019-06-09T03:41:00.000Z,2014,2019-06-06T04:04:11Z,2019-04-03T14:28:03Z,SAMEA5547933,Germany,not provided,Homo sapiens,ROBERT KOCH-INSTITUTE,2019-06-06T04:04:11Z,2019-04-03T14:28:03Z,public,14-00470,human,Salmonella enterica subsp. enterica,enterica,RKI_14-00470,,,,,,,,,,,,,,,S. Derby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14621864,JIANGSUCDC,SAMN19304971,Salmonella enterica,PRJNA732002,China,Asia,China:Jiangsu,1339348800,909250668,2021-05-22T10:24:00.000Z,2017-07-26,,,,,,,,,,,46,feces,,,,,JiangsuCDC,,Homo sapiens,,,31.4752 N 117.8435 E,,,,,SM46,,diarrhea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR1738550,STATENS SERUM INSTITUT,SAMEA4555386,Salmonella enterica subsp. enterica,PRJEB16326,France,Europe,,1983991416,890704140,2018-12-10T11:23:00.000Z,2011,2018-12-02,,SAMEA4555386,France,,,Statens Serum Institut,2018-12-02T17:03:24Z,2016-11-22T10:14:20Z,public,11CEB4447SAL,,,enterica,11CEB4447SAL,,ANSES,,,,,,,,,,,,,"S.I 4,5,12:i:-",,,,,,,No,99999,99999,SSI,No,,,2016-11-22,,,Pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2194368,ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLE VENEZI,SAMEA104379064,Salmonella enterica subsp. enterica,PRJEB23407,Italy,Europe,,168874306,102823913,2018-01-29T10:53:00.000Z,2008,2018-01-27,,SAMEA104379064,Italy,not provided,,ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLE VENEZIE,2018-01-27T17:02:52Z,2017-11-13T15:03:54Z,public,Salmonella enterica subsp. enterica serovar Napoli,Environment,,enterica,17-33356_S10,,,,,,,,,,,,,,,Napoli,,,,,,,,,,ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLE VENEZIE,,,,2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2617210,PUBLIC HEALTH AGENCY OF SWEDEN,SAMEA4712223,Salmonella enterica,PRJEB26994,Sweden,Europe,,163820231,130512102,2020-05-27T13:35:00.000Z,2018,2020-05-26T04:06:14Z,2018-06-06T22:01:49Z,SAMEA4712223,Sweden,,Homo sapiens,Public Health Agency of Sweden,2020-05-26T04:06:14Z,2018-06-06T22:01:49Z,public,sam_FOHMtest_f84691a2-914d-48a8-b0a5-435ab6ad10f7,,Salmonella enterica,,sam_FOHMtest_f84691a2-914d-48a8-b0a5-435ab6ad10f7,,FOHM,,,,,,,,,,,,,,,,,,,ERC000044,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2663744,FONDATION MERIEUX,SAMEA4759332,Salmonella enterica subsp. enterica serovar Typhi,PRJEB27394,Bangladesh,Asia,,419713258,193781146,2018-10-29T03:47:00.000Z,2013,2018-10-18T17:03:58Z,2018-06-25T14:54:42Z,SAMEA4759332,Bangladesh,diseased,Homo sapiens,Fondation Merieux,2018-10-18T17:03:58Z,2018-06-25T14:54:42Z,public,,human,Salmonella enterica subsp. enterica serovar Typhi,enterica,343077_207124,,,,,,,,,,,,,,,Typhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2663472,FONDATION MERIEUX,SAMEA4759060,Salmonella enterica subsp. enterica serovar Typhi,PRJEB27394,Bangladesh,Asia,,680439600,282786152,2018-10-29T03:14:00.000Z,2001,2018-10-18T17:03:58Z,2018-06-25T14:54:36Z,SAMEA4759060,Bangladesh,diseased,Homo sapiens,Fondation Merieux,2018-10-18T17:03:58Z,2018-06-25T14:54:36Z,public,,human,Salmonella enterica subsp. enterica serovar Typhi,enterica,311189_213186,,,,,,,,,,,,,,,Typhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3285398,M. Achtman,SAMEA5569258,Salmonella enterica subsp. enterica,PRJEB32221,United Kingdom,Europe,,490963212,191928130,2022-07-18T16:20:00.000Z,2007,2019-04-18T02:21:29Z,2019-04-18T02:21:29Z,SAMEA5569258,,,,M. Achtman,2019-04-18T02:21:29Z,2019-04-18T02:21:29Z,public,,"Other Mammal, Wild Animal, European badger",Salmonella enterica,enterica,SAL_SA2383AA,,Nicola Williams (University of Liverpool - IIGH),,,,,,,,,,UoLiv_IIGH_255_26B,,,Agama,,,,,,,,,,,,,,,,EnteroBase,,,,,,,,,,,,,,,,"United Kingdom: England, Woodchester",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3535581,"M. Achtman, University Of Warwick",SAMEA5789929,Salmonella enterica,PRJEB34517,uncalculated,uncalculated,,1942671520,841990454,2019-10-08T06:54:00.000Z,2005,2019-09-20T14:42:20Z,2019-09-20T14:42:20Z,SAMEA5789929,,,,WARWICK UNIVERSITY,2019-09-20T14:42:20Z,2019-09-20T14:42:20Z,public,,"Water, Environment, River",Salmonella enterica,,SAL_LA4037AA,,,,,,,,,,,,RM_111,,,Muenchen (Predicted),,,,,,,,,,,,,,,,EnteroBase,,,,,,,,,,,,,,,,"United States, Georgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3727467,ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLA LOMBAR,SAMEA6379336,Salmonella enterica subsp. enterica serovar Derby,PRJEB34865,Italy,Europe,,590559980,407272363,2021-09-26T06:07:00.000Z,2019-03-09,2021-07-23,,SAMEA6379336,Italy,diseased,Homo sapiens,Istituto Zooprofilattico Sperimentale della Lombardia e del Emilia Romagna (IZSLER),2021-07-23T00:18:32Z,2021-07-23T00:18:32Z,public,DI62,human,,enterica,DI62,,,,,,,,,,,,,,,Derby,,,Salmonella Derby,,,,,,,IZSLER,,,,2021-07-23,,,,,,,,,,,,,,,,,,,Emilia Romagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3637307,EI,SAMEA6145230,Salmonella enterica,PRJEB35182,,,,157992900,64706303,2021-10-11T03:10:00.000Z,,2019-11-04T17:04:23Z,2019-11-01T09:31:32Z,SAMEA6145230,,,,EI,2019-11-04T17:04:23Z,2019-11-01T09:31:32Z,public,,,Salmonella enterica,,5dbbfadd225a4b9cbfb98368:sample:FD01849569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COPO,,,,,,,,,Europe,DNA,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3638015,EI,SAMEA6146189,Salmonella enterica,PRJEB35182,,,,198425400,80905440,2021-10-11T08:22:00.000Z,,2019-11-04T17:04:23Z,2019-11-01T09:31:38Z,SAMEA6146189,,,,EI,2019-11-04T17:04:23Z,2019-11-01T09:31:38Z,public,,,Salmonella enterica,,5dbbfadd225a4b9cbfb98368:sample:FD01852864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COPO,,,,,,,,,South America,DNA,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3636816,EI,SAMEA6144748,Salmonella enterica,PRJEB35182,,,,233014200,92033501,2021-10-11T02:23:00.000Z,,2019-11-04T17:04:24Z,2019-11-01T09:31:27Z,SAMEA6144748,,,,EI,2019-11-04T17:04:24Z,2019-11-01T09:31:27Z,public,,,Salmonella enterica,,5dbbfadd225a4b9cbfb98368:sample:FD01848732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COPO,,,,,,,,,Africa,DNA,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3850478,ANSES,SAMEA6504036,Salmonella enterica subsp. enterica,PRJEB36445,France,Europe,,652503918,296426781,2020-08-11T09:01:00.000Z,2005,2020-06-30T04:06:04Z,2020-01-27T14:54:49Z,SAMEA6504036,France,not provided,Feed product,ANSES,2020-06-30T04:06:04Z,2020-01-27T14:54:49Z,public,05CEB4616SAL,,Salmonella enterica,enterica,05CEB4616SAL,,ANSES,,,,,,,,,,,,,S. Typhimurium,,,Salmonella enterica,,,,No,2.213749,46.227638,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
